wast-00160	I look at the 20,000 jobs that have left America because of the irresponsible medical-device tax"	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/03/16/the-claim-that-the-medical-device-tax-led-to-the-loss-of-20000-u-s-jobs/	None	None	Rep. Kevin Brady (R-Texas)	Michelle Ye Hee Lee	None	The claim that the medical-device tax led to the loss of 20,000 U.S. jobs	March 16, 2017	None	['United_States']
wast-00153	"The Democrats made up and pushed the Russian story as an excuse for running a terrible campaign. Big advantage in Electoral College & lost!"	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/03/20/president-trumps-terrible-horrible-no-good-very-bad-twitter-day/	None	None	Donald Trump	Glenn Kessler	None	President Trump's terrible, horrible, no good, very bad Twitter day	March 20, 2017	None	['Russia', 'Democratic_Party_(United_States)']
wast-00097	"I left the White House $16 million in debt"	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/05/fact-checking-bill-clintons-meltdown-on-nbcs-today-show/	None	None	Bill Clinton	Glenn Kessler	None	Fact-Checking Bill Clinton's meltdown on NBC's \xe2\x80\x98Today Show'	June 5	None	['White_House']
wast-00026	"[Gorsuch was] first in his class at Harvard. First in his class at Oxford.	false	 https://www.washingtonpost.com/politics/2018/09/12/anatomy-trump-rally-percent-claims-are-false-misleading-or-lacking-evidence/	None	None	Donald Trump	Glenn Kessler	None	Anatomy of a Trump rally: 70 percent of claims are false, misleading or lacking evidence	September 12	None	['Harvard_University', 'Oxford']
wast-00058	Now he's lying about Social Security and Medicare. O'Connor supports a Pelosi-backed plan that cuts Medicare spending by $800 billion.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/08/04/mediscare-attack-ad-in-ohio-special-election-conjures-up-nonexistent-plan-to-cut-spending/	None	None	Congressional Leadership Fund	Glenn Kessler	None	Do Democrats have a \xe2\x80\x98plan' to cut Medicare spending by $800 billion?	August 4	None	['Medicare_(United_States)', 'Social_Security_(United_States)']
wast-00186	Under #ACA, everyone's insurance got upgraded & most can find a plan on the marketplace for $75/month or less.	needs context	 https://www.washingtonpost.com/news/fact-checker/wp/2016/09/01/the-white-house-claim-that-most-people-on-obamacare-pay-75-or-less/	None	None	Josh Earnest	Glenn Kessler	None	The White House claim that \xe2\x80\x98most' people on Obamacare pay $75 or less	September 1, 2016	None	['None']
wast-00091	"It's the law [to separate immigrant families], and that's what the law states."	false	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/14/recidivism-watch-trump-administration-again-blames-others-for-its-own-family-separation-policy/	None	None	Sarah Huckabee Sanders	Salvador Rizzo	None	Recidivism Watch: Trump administration again blames others for its own family separation policy	June 14	None	['None']
wast-00117	There was an internal investigation of the issue conducted by one of my predecessors, Mr. Morell, who found no fault with my actions and that my decisions were consistent with my obligations as an agency officer.	not the whole story	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/11/cia-director-nominee-haspel-and-destruction-of-interrogation-tapes-contradictions-and-questions/	None	None	Gina Haspel	Glenn Kessler	None	CIA director nominee Haspel and the destruction of interrogation tapes: Contradictions and questions	May 11	None	['None']
wast-00020	We continue to find more evidence that Judge Kavanaugh misled me and the Judiciary Committee under oath. \xe2\x80\xa6 Emails from 2002 and 2003 show that then-Associate White House Counsel Brett Kavanaugh played a substantial role in the decision to nominate Haynes.	2 pinnochios	 https://www.washingtonpost.com/politics/2018/09/17/did-brett-kavanaugh-give-false-testimony-under-oath/	None	None	Richard J. Durbin	Salvador Rizzo	None	Did Brett Kavanaugh give false testimony under oath?	September 17	None	['White_House']
wast-00025	"That electoral college, we won by a lot.	false	 https://www.washingtonpost.com/politics/2018/09/12/anatomy-trump-rally-percent-claims-are-false-misleading-or-lacking-evidence/	None	None	Donald Trump	Glenn Kessler	None	Anatomy of a Trump rally: 70 percent of claims are false, misleading or lacking evidence	September 12	None	['None']
wast-00061	Department of Justice, as you know, initiated the request for inclusion of the citizenship question [in the 2020 Census].	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/30/wilbur-rosss-false-claim-to-congress-that-the-census-citizenship-question-was-dojs-idea/	None	None	Wilbur Ross	Salvador Rizzo	None	Wilbur Ross's false claim to Congress that the census citizenship question was DOJ's idea	July 30	None	['None']
wast-00206	Sen. John McCain "has not done a good job for the vets."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/05/trumps-claim-that-mccain-has-not-done-a-good-job-for-veterans/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Trump's claim that McCain has \xe2\x80\x98not done a good job' for veterans	August 5, 2016	None	['John_McCain']
wast-00221	"A shocking 20 veterans are committing suicide each and every day, especially our older veterans."	none	 https://www.washingtonpost.com/news/fact-checker/wp/2016/07/13/trump-correctly-uses-new-statistic-that-there-are-20-veteran-suicides-a-day/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Trump correctly uses new statistic that there are 20 veteran suicides a day	July 13, 2016	None	['None']
wast-00173	Clinton campaign was "pressing it very hard" on birther issue.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/09/27/fact-checking-the-first-clinton-trump-presidential-debate/	None	None	Donald Trump	Glenn Kessler	None	Fact-checking the first Clinton-Trump presidential debate	September 27, 2016	None	['Bill_Clinton']
wast-00179	One in six men aged 18 to 34 are either in jail or out of work" because of Obama\'s policies.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/09/16/trumps-claim-one-in-six-young-men-are-jobless-or-in-jail-because-of-obamas-policies/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Trump's claim \xe2\x80\x98one in six' young men are jobless or in jail because of Obama's policies	September 16, 2016	None	['None']
wast-00055	Ninety-five percent of American manufacturers are optimistic about their company\'s outlook. And that\'s the highest level, also, in history. And that\'s an old survey. Been around a long time.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/08/06/president-trump-cites-sketchy-data-and-makes-it-worse-by-mangling-the-details/	None	None	Donald Trump	Salvador Rizzo	None	Trump cites sketchy data \xe2\x80\x94 and makes it worse by mangling the details	August 6	None	['United_States']
wast-00146	Terrible! Just found out that Obama had my \xe2\x80\x98wires tapped' in Trump Tower just before the victory. Nothing found. This is McCarthyism!	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/09/22/is-president-trump-vindicated-on-his-claim-of-wires-tapped-by-obama/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Is President Trump vindicated on his claim of \xe2\x80\x98wires tapped' by Obama?	September 22, 2017	None	['Barack_Obama']
wast-00165	Donald Trump wants to eliminate overtime pay for people. . . . He nominates someone to head the Labor Department who wants to gut overtime pay.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/03/03/tom-perezs-claim-that-trump-wants-to-eliminate-overtime-pay/	None	None	Tom Perez	Michelle Ye Hee Lee	None	Tom Perez's claim that Trump wants to \xe2\x80\x98eliminate overtime pay'	March 3, 2017	None	['Donald_Trump']
wast-00089	"When I passed marriage equality, I went down in the polls. \xe2\x80\xa6 When we started with marriage equality, the majority of the people in this state were against it. It wasn't even close."	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/15/andrew-cuomo-overstates-his-record-on-same-sex-marriage/	None	None	Andrew Cuomo	Salvador Rizzo	None	Andrew Cuomo overstates his record on same-sex marriage	June 15	None	['None']
wast-00121	In seven years, that deal will have expired, and Iran is free to go ahead and create nuclear weapons. That's not acceptable. Seven years is tomorrow.	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/08/trumps-claim-that-iran-could-build-nuclear-weapons-in-seven-years/	None	None	Donald Trump	Salvador Rizzo	None	Trump's claim that Iran could build nuclear weapons in seven years	May 8	None	['Iran']
wast-00024	"The last time Democrats were in power, they cut Medicare by more than $700 billion to pay for the scandalous Obamacare. Now Democrats want to steal trillions of dollars from Medicare.	false	 https://www.washingtonpost.com/politics/2018/09/12/anatomy-trump-rally-percent-claims-are-false-misleading-or-lacking-evidence/	None	None	Donald Trump	Glenn Kessler	None	Anatomy of a Trump rally: 70 percent of claims are false, misleading or lacking evidence	September 12	None	['Medicare_(United_States)', 'Democratic_Party_(United_States)', 'Patient_Protection_and_Affordable_Care_Act']
wast-00104	Clapper has now admitted that there was Spying in my campaign. Large dollars were paid to the Spy, far beyond normal. Starting to look like one of the biggest political scandals in U.S. history. SPYGATE - a terrible thing!	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/25/president-trumps-fog-of-scandals-and-outrages-about-the-mueller-investigation/	None	None	Donald Trump	Glenn Kessler	None	President Trump's fog of \xe2\x80\x98scandals' and outrages about the Mueller investigation	May 25	None	['United_States']
wast-00092	Chairman Kim and I just signed a joint statement which he reaffirmed his unwavering commitment to complete denuclearization of the Korean Peninsula."	not the whole story	 https://www.washingtonpost.com/news/fact-checker/wp/2018/06/13/fact-checking-president-trumps-claims-about-the-north-korea-deal/	None	None	Donald Trump	Glenn Kessler	None	Fact-checking President Trump's claims about the North Korea deal	June 13	None	['None']
wast-00162	The Attorney General has reported to me that more than 300 persons who entered the United States as refugees are currently the subjects of counterterrorism investigations by the Federal Bureau of Investigation.	3 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2017/03/06/trumps-claim-that-more-than-300-refugees-are-the-subject-of-counterterrorism-investigations/	None	None	Donald Trump	Michelle Ye Hee Lee	None	Trump's claim that \xe2\x80\x98more than 300' refugees are subjects of counterterrorism investigations	March 6, 2017	None	['United_States', 'Federal_Bureau_of_Investigation']
wast-00189	Trump has made his plans for immigrants and their families clear.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/08/29/the-clinton-campaigns-slippy-rhetoric-on-trumps-immigrant-plans/	None	None	Hillary Clinton	Glenn Kessler	None	The Clinton campaign's slippery rhetoric on Trump's \xe2\x80\x98immigrant' plans	August 29, 2016	None	['None']
wast-00056	Small-business optimism has reached an all-time high. It\'s the highest it\'s ever been recorded.	2 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2018/08/06/president-trump-cites-sketchy-data-and-makes-it-worse-by-mangling-the-details/	None	None	Donald Trump	Salvador Rizzo	None	Trump cites sketchy data \xe2\x80\x94 and makes it worse by mangling the details	August 6	None	['None']
wast-00064	So we now find out that it was indeed the unverified and Fake Dirty Dossier, that was paid for by Crooked Hillary Clinton and the DNC, that was knowingly & falsely submitted to FISA and which was responsible for starting the totally conflicted and discredited Mueller Witch Hunt!	false	 https://www.washingtonpost.com/news/fact-checker/wp/2018/07/24/over-four-days-false-claims-dominated-trumps-twitter-feed/	None	None	Donald Trump	Salvador Rizzo	None	Over four days, false claims dominated Trump's Twitter feed	July 24	None	['Democratic_National_Committee']
wast-00017	"I have thought about this, Senator. There was nothing out of the ordinary of what Senate staffs would tell us or what we would hear from our legislative affairs folks. That said, I cannot tell you whether something that he said at some point, directly or indirectly, derived from his knowledge that may have come from these documents. I just cannot speak to that at all. I can say, in direct response to your question, that, no, I never suspected anything untoward."	3 pinnochios	 https://www.washingtonpost.com/politics/2018/09/20/brett-kavanaughs-unlikely-story-about-democrats-stolen-documents/	None	None	Brett M. Kavanaugh	Salvador Rizzo	None	Brett Kavanaugh's unlikely story about Democrats' stolen documents	September 20	None	['None']
wast-00110	"It\'s pretty clear that a president can't be subpoenaed to a criminal proceeding about him.	not the whole story	 https://www.washingtonpost.com/news/fact-checker/wp/2018/05/22/can-the-president-be-indicted-or-subpoenaed/	None	None	Rudy Giuliani	Salvador Rizzo	None	Can the president be indicted or subpoenaed?	May 22	None	['None']
wast-00213	I have nothing to with Russia."	4 pinnochios	 https://www.washingtonpost.com/news/fact-checker/wp/2016/07/27/trumps-claim-that-i-have-nothing-to-do-with-russia/	None	None	Donald Trump	Glenn Kessler	None	Trump's claim that \xe2\x80\x98I have nothing to do with Russia'	July 27, 2016	None	['Russia']
