vees-00182	Cruz-Angeles said:	none	http://verafiles.org/articles/vera-files-fact-check-palace-social-media-consultant-makes-m	Both claims are inaccurate.	None	None	None	andres bautista,trixie cruz angeles	VERA FILES FACT CHECK: Palace social media consultant makes misleading claims on Senate probe into ex-Comelec chair Bautista	June 06, 2018	None	['None']
vees-00156	THIS WEEK IN FAKE NEWS: Duterte DID NOT comment on Bongbong Marcos’ purported VP recount win	none	http://verafiles.org/articles/week-fake-news-duterte-did-not-comment-bongbong-marcos-purpo	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Duterte DID NOT comment on Bongbong Marcos’ purported VP recount win	June 29, 2018	None	['None']
vees-00261	VERA FILES FACT CHECK: Website misleads by using HIV-positive woman's photo	none	http://verafiles.org/articles/website-misleads-using-hiv-positive-womans-photo	None	None	None	None	HIV	VERA FILES FACT CHECK: Website misleads by using HIV-positive woman's photo	April 16, 2018	None	['None']
vees-00071	VERA FILES FACT CHECK: Report about 7 PH cities 'disappearing' by 2085	fake	http://verafiles.org/articles/vera-files-fact-check-report-about-7-ph-cities-disappearing	None	None	None	None	fake news	VERA FILES FACT CHECK: Report about 7 PH cities 'disappearing' by 2085 FAKE NEWS	September 06, 2018	None	['None']
vees-00024	Responding to concerns over the possible consequences of the Philippines' withdrawal from the ICC to the country’s maritime disputes with China, Panelo said:	none	http://verafiles.org/articles/vera-files-fact-check-his-1st-media-briefing-palace-spokesma	Panelo’s first claim is false; the second is misleading.	None	None	None	ICC,salvador panelo	VERA FILES FACT CHECK: In his 1st media briefing as Palace spokesman, Panelo makes two wrong claims on the ICC	October 17, 2018	None	['China', 'Philippines']
vees-00012	VERA FILES FACT CHECK: Catholic Church said pedophilia is 'religious freedom' for priests	fake	http://verafiles.org/articles/vera-files-fact-check-catholic-church-did-not-say-pedophilia	None	None	None	None	Catholic Church,pedophilia,religious freedom	VERA FILES FACT CHECK: Catholic Church DID NOT say pedophilia is 'religious freedom' for priests	October 24, 2018	None	['None']
vees-00367	THIS WEEK IN FAKE NEWS: The number of pro-Duterte rallyists was NOT three times as that of anti-gov’t protesters; 3 Catholic schools did threaten students who refused to join rallies; there is NO news site Aljazeera-tv.com	none	http://verafiles.org/articles/week-fake-news-number-pro-duterte-rallyists-was-not-three-ti	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: The number of pro-Duterte rallyists was NOT three times as that of anti-gov’t protesters; 3 Catholic schools did NOT threaten students who refused to join rallies; there is NO news site Aljazeera-tv.com	September 24, 2017	None	['None']
vees-00271	How good a fact-checker are you? 2.0	none	http://verafiles.org/articles/how-good-fact-checker-are-you-20	None	None	None	None	international fact checking day	How good a fact-checker are you? 2.0	April 02, 2018	None	['None']
vees-00382	The Sept. 1 online story ran the headline, “Spreading fake news now a crime.”	none	http://verafiles.org/articles/vera-files-fact-check-did-duterte-sign-new-law-criminalizes	The law punishing false news already exists, as stated in the Revised Penal Code (RPC), which was passed in 1930.	None	None	None	Media,fake news,false news,drilon	VERA FILES FACT CHECK: Did Duterte sign a new law that criminalizes fake news?	September 02, 2017	None	['None']
vees-00194	​VERA FILES FACT CHECK: Website links Noynoy Aquino to the stalled P557.8-M projects in Cebu	false	http://verafiles.org/articles/vera-files-fact-check-website-falsely-links-noynoy-aquino-st	None	None	None	None	COA,Cebu's stalled infrastructure projects,Tomas Osmeña	​VERA FILES FACT CHECK: Website FALSELY links Noynoy Aquino to the stalled P557.8-M projects in Cebu	May 29, 2018	None	['None']
vees-00335	At the close of the 31st ASEAN Summit in Manila Nov. 14, Duterte was asked to comment on Canadian Prime Minister Justin Trudeau’s statement that concerns about human rights violations were raised in their brief chat.	none	http://verafiles.org/articles/vera-files-fact-check-human-rights-violations-were-publicly	Trudeau, earlier the same day, in public, told reporters:	None	None	None	EJKs,ASEAN50	VERA FILES FACT CHECK: Human rights violations were publicly mentioned in ASEAN, contrary to Duterte’s claim	November 20, 2017	None	['Justin_Trudeau', 'Canada']
vees-00048	VERA FILES FACT CHECK: Pro-Marcos page with outdated report on Aquino plunder case	none	http://verafiles.org/articles/vera-files-fact-check-pro-marcos-page-misleads-outdated-repo	None	None	None	None	Aquino,marcos gold,plunder case	VERA FILES FACT CHECK: Pro-Marcos page MISLEADS with outdated report on Aquino plunder case	September 26, 2018	None	['None']
vees-00482	Senator Manny Pacquiao, asked to comment on the Supreme Court’s decision on November 8 allowing the burial of former President Ferdinand Marcos at the Libingan ng mga Bayani, explained that the decision is based on the Philippine Constitution:	none	http://verafiles.org/articles/vera-files-fact-check-does-constitution-say-marcos-can-be-bu	No.	None	None	None	Manny Pacquiao,LNMB,Marcos burial	VERA FILES FACT CHECK: Does the Constitution say Marcos can be buried at the Libingan ng mga Bayani?	November 09, 2016	None	['Ferdinand_Marcos', 'Manny_Pacquiao']
vees-00466	In a Radyo ng Bayan interview, Abella said the president reiterated his vow to end the terrorist group during the annual joint command conference with the Armed Forces of the Philippines (AFP) and the Philippine National Police (PNP) on Friday in Malacañang.	none	http://verafiles.org/articles/vera-files-fact-check-duterte-commits-put-end-abu-sayyaf-yet	None	None	None	None	Duterte,Abu Sayyaf	VERA FILES FACT CHECK: Duterte commits to put an end to Abu Sayyaf yet again	January 09, 2017	None	['Philippine_National_Police', 'Armed_Forces_of_the_Philippines', 'Malacañang_Palace', 'Radio']
vees-00341	VERA FILES FACT SHEET: What is fake news?	none	http://verafiles.org/articles/vera-files-fact-sheet-what-fake-news	None	None	None	None	fake news	VERA FILES FACT SHEET: What is fake news?	November 13, 2017	None	['None']
vees-00495	VERA FILES FACT CHECK: Who defends erring policemen?	none	http://verafiles.org/articles/vera-files-fact-check-who-defends-erring-policemen	No.	None	None	None	Duterte,Fact check,pnp	VERA FILES FACT CHECK: Who defends erring policemen?	September 23, 2016	None	['None']
vees-00355	Immediately after his claim that the president never jokes about rape, Cayetano said Davao City, where Duterte was mayor for more than 22 years, is “one of the safest places” in the country. He said:	none	http://verafiles.org/articles/vera-files-fact-check-cayetano-rehashes-debunked-claims-al-j	Cayetano’s statement echoes Duterte’s earlier claims about Davao City’s supposedly sterling peace and order situation.	None	None	None	Duterte,Cayetano	​VERA FILES FACT CHECK: Cayetano rehashes debunked claims in Al Jazeera interview	October 12, 2017	None	['None']
vees-00145	​VERA FILES FACT CHECK: Enrile DID 'slap' Sotto for proposing De Lima 'release'	fake	http://verafiles.org/articles/vera-files-fact-check-enrile-did-not-slap-sotto-proposing-de	None	None	None	None	fake news	​VERA FILES FACT CHECK: Enrile DID NOT 'slap' Sotto for proposing De Lima 'release'	July 10, 2018	None	['None']
vees-00283	Duterte DID top a recent TIME 100 ‘most influential’ poll	none	http://verafiles.org/articles/week-fake-news-duterte-did-not-top-recent-time-100-most-infl	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Duterte DID NOT top a recent TIME 100 ‘most influential’ poll	March 09, 2018	None	['None']
vees-00253	VERA FILES FACT CHECK: European party official throwing a fit after deportation untrue	none	http://verafiles.org/articles/european-party-official-throwing-fit-after-deportation-untru	None	None	None	None	Giacomo Filibeck,deportation	VERA FILES FACT CHECK: European party official throwing a fit after deportation untrue	April 19, 2018	None	['None']
vees-00459	VERA FILES FACT CHECK: Duterte was already campaigning as early as 2015	none	http://verafiles.org/articles/vera-files-fact-check-duterte-was-already-campaigning-early	None	None	None	None	Duterte,Mamasapano,SAF 44,Elections	VERA FILES FACT CHECK: Duterte was already campaigning as early as 2015	January 27, 2017	None	['None']
vees-00083	VERA FILES FACT CHECK: Website revives Vic Sotto death	fake	http://verafiles.org/articles/vera-files-fact-check-website-revives-vic-sotto-death-hoax	None	None	None	None	fake news	VERA FILES FACT CHECK: Website revives Vic Sotto death HOAX	August 30, 2018	None	['None']
vees-00219	VERA FILES FACT CHECK: Majority of Filipinos currently in favor of federalism	none	http://verafiles.org/articles/vera-files-fact-check-majority-filipinos-not-currently-favor	None	None	None	None	false news,federalism	VERA FILES FACT CHECK: Majority of Filipinos NOT currently in favor of federalism	May 07, 2018	None	['None']
vees-00277	Speaking to members of the armed forces in Zamboanga City, the president said:	none	http://verafiles.org/articles/vera-files-fact-check-duterte-says-hes-barred-seeking-public	The Constitution bars presidents only from reelection:	None	None	None	Duterte,Elections	VERA FILES FACT CHECK: Duterte says he’s barred from seeking public office after his term. Is that so?	March 19, 2018	None	['None']
vees-00068	VERA FILES FACT CHECK: Online post claiming Robredo ‘piggybacked’ on school’s livelihood project	fake	http://verafiles.org/articles/vera-files-fact-check-online-post-claiming-robredo-piggyback	None	None	None	None	false news	VERA FILES FACT CHECK: Online post claiming Robredo ‘piggybacked’ on school’s livelihood project NOT TRUE	September 07, 2018	None	['None']
vees-00190	VERA FILES FACT CHECK: Online post claiming relationship between Hontiveros and Rep. Villarin	none	http://verafiles.org/articles/vera-files-fact-check-online-post-claiming-relationship-betw	None	None	None	None	fake news	VERA FILES FACT CHECK: Online post claiming relationship between Hontiveros and Rep. Villarin FAKE NEWS	May 31, 2018	None	['None']
vees-00389	Pressed for comment on the president’s remark during a July 21 media briefing, Abella said:	none	http://verafiles.org/articles/vera-files-fact-check-chr-constitutional-commission	The CHR is not a Constitutional Commission.	None	None	None	CHR,ABELLA,HONTIVEROS	VERA FILES FACT CHECK: Is the CHR a Constitutional Commission?	August 20, 2017	None	['None']
vees-00114	THIS WEEK IN FAKE NEWS: Skewing CNN Philippines report, website CLAIMS Manila to be placed under martial law	false	http://verafiles.org/articles/week-fake-news-skewing-cnn-philippines-report-website-falsel	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Skewing CNN Philippines report, website FALSELY CLAIMS Manila to be placed under martial law	July 27, 2018	None	['None']
vees-00041	VERA FILES FACT CHECK: Online post claiming Hontiveros assured rallyists 'will be paid'	fake	http://verafiles.org/articles/vera-files-fact-check-online-post-claiming-hontiveros-assure	None	None	None	None	fake news	VERA FILES FACT CHECK: Online post claiming Hontiveros assured rallyists 'will be paid' FAKE	September 27, 2018	None	['None']
vees-00206	VERA FILES FACT SHEET: Barangay elections, by the numbers	none	http://verafiles.org/articles/vera-files-fact-sheet-barangay-elections-numbers	None	None	None	None	barangay elections,fact sheet	VERA FILES FACT SHEET: Barangay elections, by the numbers	May 13, 2018	None	['None']
vees-00474	At the inauguration of the Circulating Fluidized Bed Combustion (CFBC) of the Palm Concepcion Power Plant in Malacañang Palace on Nov. 28, Duterte said:	none	http://verafiles.org/articles/vera-files-fact-check-when-did-anti-drugs-campaign-under-dut	Project Double Barrel, the “official” anti-illegal drugs campaign of the Philippine National Police, was launched on July 1, a day after Duterte’s inauguration.	None	None	None	Duterte,Fact check,war on drugs	VERA FILES FACT CHECK: When did the anti-drugs campaign under Duterte officially begin?	December 03, 2016	None	['None']
vees-00249	In an April 7 radio interview, Panelo claimed the Philippines contributes “28 point something percent” to the ICC, a figure that surprised program host Pat P. Daza:	none	http://verafiles.org/articles/vera-files-fact-check-panelo-wrong-icc-again-claims-phl-cont	A December 2017 ICC report shows the Philippines, as at 15 April 2017 contributed 397,896 euros (P23.7 million) to the tribunal.	None	None	None	ICC,salvador panelo	VERA FILES FACT CHECK: Panelo wrong on ICC again, claims PHL contributes 28% of tribunal funds	April 21, 2018	None	['None']
vees-00032	In a press release issued by the Office of the Solicitor General on Sept. 29, Calida said President Rodrigo Duterte was merely “implementing the law” when he issued Proclamation No. 572, which voids the amnesty the previous administration granted Trillanes.	none	http://verafiles.org/articles/vera-files-fact-check-calida-wrongly-claims-trillanes-was-in	Trillanes, a former Navy officer, was not part of the Feb. 26, 2006, Marine standoff.	None	None	None	calida,Trillanes,amnesty	VERA FILES FACT CHECK: Calida wrongly claims Trillanes was involved in 2006 Marines standoff	October 04, 2018	None	['None']
vees-00275	CIA, Omidyar, Soros are plotting to oust Duterte through ICC	none	http://verafiles.org/articles/week-fake-news-no-evidence-cia-omidyar-soros-are-plotting-ou	None	None	None	None		THIS WEEK IN FAKE NEWS: NO evidence CIA, Omidyar, Soros are plotting to oust Duterte through ICC	March 23, 2018	None	['None']
vees-00358	War in Marawi over	none	http://verafiles.org/articles/week-fake-news-war-marawi-not-yet-over	None	None	None	None	fake news,Marawi City,Martial Law Mindanao	THIS WEEK IN FAKE NEWS: War in Marawi NOT YET over	October 06, 2017	None	['None']
vees-00508	STATEMENT: In his first State of the Nation Address, Duterte ordered the Armed Forces of the Philippines to get military camps and facilities ready for drug rehabilitation. He said:	none	http://verafiles.org/articles/so-can-we-turn-military-camps-drug-rehabilitation-centers	None	None	None	None	Duterte,drugs,military,factcheck	Is that so? Can we turn military camps into drug rehabilitation centers?	August 03, 2016	None	['None']
vees-00005	VERA FILES FACT CHECK: Report claiming Imelda Marcos world's richest female billionaire	fake	http://verafiles.org/articles/vera-files-fact-check-report-claiming-imelda-marcos-worlds-r	None	None	None	None	fake news,Imelda Marcos	VERA FILES FACT CHECK: Report claiming Imelda Marcos world's richest female billionaire UNTRUE	October 29, 2018	None	['None']
vees-00077	VERA FILES FACT CHECK: post claims Poe called Duterte admin ‘palpak’	misleading	http://verafiles.org/articles/vera-files-fact-check-misleading-post-claims-poe-called-dute	None	None	None	None	misleading	VERA FILES FACT CHECK: MISLEADING post claims Poe called Duterte admin ‘palpak’	August 31, 2018	None	['None']
vees-00295	In the Jan. 23 launch of two studies on undernutrition in the Philippines, Ilagan said:	none	http://verafiles.org/articles/vera-files-fact-check-dswd-exec-flip-flops-4ps	None	None	None	None	4Ps,Pantawid Pamilyang Pilipino Program	VERA FILES FACT CHECK: DSWD exec flip-flops on 4Ps	February 06, 2018	None	['None']
vees-00212	VERA FILES FACT CHECK: Website posts report claiming Albayalde showed 'real ferocious side' vs ‘Yellows’	none	http://verafiles.org/articles/vera-files-fact-check-website-posts-fake-report-claiming-alb	None	None	None	None	false news,liberal party,oscar albayalde	VERA FILES FACT CHECK: Website posts FAKE report claiming Albayalde showed 'real ferocious side' vs ‘Yellows’	May 09, 2018	None	['None']
vees-00242	VERA FILES FACT CHECK: Story claiming EU Socialist Party official to “meddle more aggressively in PH” misleading	none	http://verafiles.org/articles/vera-files-fact-check-story-claiming-eu-socialist-party-offi	None	None	None	None	Fact check	VERA FILES FACT CHECK: Story claiming EU Socialist Party official to “meddle more aggressively in PH” misleading	April 25, 2018	None	['None']
vees-00380	VERA FILES FACT CHECK: In his own words: Duterte's drug war, so far	none	http://verafiles.org/articles/vera-files-fact-check-his-own-words-dutertes-drug-war-so-far	None	None	None	None	Duterte,war on drugs	VERA FILES FACT CHECK: In his own words: Duterte's drug war, so far	September 07, 2017	None	['None']
vees-00345	Aquino, allies DID transfer Marcos gold to foreign company	none	http://verafiles.org/articles/week-fake-news-aquino-allies-did-not-transfer-marcos-gold-fo	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Aquino, allies DID NOT transfer Marcos gold to foreign company	November 03, 2017	None	['None']
vees-00118	VERA FILES FACT CHECK: Report claiming Bam Aquino fears Sara Duterte presidency	fake	http://verafiles.org/articles/vera-files-fact-check-report-claiming-bam-aquino-fears-sara	None	None	None	None	fake news,sara duterte,Bam Aquino	VERA FILES FACT CHECK: Report claiming Bam Aquino fears Sara Duterte presidency NOT TRUE	July 25, 2018	None	['None']
vees-00053	VERA FILES FACT SHEET: PDEA tally of Bicol’s drug-affected barangays spikes in the same month Duterte called Naga a shabu ‘hotbed’	none	http://verafiles.org/articles/vera-files-fact-sheet-pdea-tally-bicols-drug-affected-barang	None	None	None	None	PDEA,drug war,shabu hotbed,Naga	VERA FILES FACT SHEET: PDEA tally of Bicol’s drug-affected barangays spikes in the same month Duterte called Naga a shabu ‘hotbed’	September 22, 2018	None	['None']
vees-00103	A July 21 The Daily Sentry post bore a headline claiming COA probed the CHR and found that it spent millions of funds “luxuriously”:	misleading	http://verafiles.org/articles/vera-files-fact-check-online-post-twists-coa-findings-chr	The COA report on the CHR’s 2017 budget does not bear out these claims.	None	None	None	CHR,COA,false news	VERA FILES FACT CHECK: Online post twists COA findings on CHR	August 13, 2018	None	['None']
vees-00092	VERA FILES FACT CHECK: In his own words: Duterte’s anti-corruption drive	none	http://verafiles.org/articles/vera-files-fact-check-his-own-words-dutertes-anti-corruption	None	None	None	None	Duterte,corruption	VERA FILES FACT CHECK: In his own words: Duterte’s anti-corruption drive	August 24, 2018	None	['None']
vees-00324	Since the drug war began in July 2016, Duterte has claimed at least 14 times that law enforcers are being killed daily, increasingly varying the average from “two to three” to “three to four” to “four to five.”	none	http://verafiles.org/articles/vera-files-fact-check-dutertes-grim-portrait-war-drugs-not-s	At least 3,000 law enforcers should have been killed since July 2016 for Duterte’s “six to eight” daily average to be correct. (See VERA FILES FACT CHECK: When did the anti-drugs campaign under Duterte officially begin?)	None	None	None	war on drugs,realnumbersph	VERA FILES FACT CHECK: Duterte’s grim portrait of war on drugs is not supported by gov’t data	December 12, 2017	None	['None']
vees-00370	VERA FILES FACT SHEET: Must reads on the Philippine economy under Marcos	none	http://verafiles.org/articles/vera-files-fact-sheet-must-reads-philippine-economy-under-ma	None	None	None	None	Marcos,Martial Law,economy	VERA FILES FACT SHEET: Must reads on the Philippine economy under Marcos	September 21, 2017	None	['None']
vees-00159	VERA FILES FACT CHECK: Robredo said her job is to 'disrupt Duterte admin'	none	http://verafiles.org/articles/vera-files-fact-check-robredo-did-not-say-her-job-disrupt-du	None	None	None	None	fake news	VERA FILES FACT CHECK: Robredo DID NOT say her job is to 'disrupt Duterte admin'	June 26, 2018	None	['None']
vees-00435	VERA FILES FACT CHECK: Are atheists not bound by family laws?	none	http://verafiles.org/articles/vera-files-fact-check-are-atheists-not-bound-family-laws	It is worth noting that the Family Code has been cited by Duterte numerous times to argue against same-sex marriage. (See: VERA FILES FACT CHECK: Duterte changes stand on same-sex marriage)	None	None	None	Duterte,Alvarez	VERA FILES FACT CHECK: Are atheists not bound by family laws?	April 08, 2017	None	['None']
vees-00373	VERA FILES FACT CHECK: DFA press release distorts facts about Philippine human rights report	none	http://verafiles.org/articles/vera-files-fact-check-dfa-press-release-distorts-facts-about	What Cayetano told the UN then and what the DFA press release purports to be “balanced and accurate” information about the human rights situation in the country in the context of the war on drugs are both spurious.	None	None	None	dfa,UNHRC,upr	VERA FILES FACT CHECK: DFA press release distorts facts about Philippine human rights report	September 15, 2017	None	['None']
vees-00036	VERA FILES FACT CHECK: Story claims media does not report on gov’t fishing and agriculture livelihood programs	false	http://verafiles.org/articles/vera-files-fact-check-story-falsely-claims-media-does-not-re	None	None	None	None	false news	VERA FILES FACT CHECK: Story FALSELY CLAIMS media does not report on gov’t fishing and agriculture livelihood programs	October 03, 2018	None	['None']
vees-00276	Panelo, discussing the Philippine government’s recent Rome Statute withdrawal, told state-owned Radyo Pilipinas:	none	http://verafiles.org/articles/vera-files-fact-check-panelos-claim-about-us-and-icc-mislead	Panelo’s claim is misleading.	None	None	None	International Criminal Court,ICC,salvador panelo	VERA FILES FACT CHECK: Panelo’s claim about the U.S. and ICC misleading	March 22, 2018	None	['Radio', 'Philippines']
vees-00188	VERA FILES FACT CHECK: Senate is ORDERING ex-COMELEC chief’s arrest	false	http://verafiles.org/articles/vera-files-fact-check-senate-not-ordering-ex-comelec-chiefs	None	None	None	None	false news	VERA FILES FACT CHECK: Senate is NOT ORDERING ex-COMELEC chief’s arrest	June 02, 2018	None	['None']
vees-00067	VERA FILES FACT CHECK: UN called Duterte 'world's best president'	fake	http://verafiles.org/articles/vera-files-fact-check-un-did-not-call-duterte-worlds-best-pr	None	None	None	None	fake news	VERA FILES FACT CHECK: UN DID NOT call Duterte 'world's best president'	September 07, 2018	None	['None']
vees-00237	THIS WEEK: Duterte probing Aquino’s misuse of gov’t funds	fake	http://verafiles.org/articles/week-fake-news-duterte-probing-aquinos-misuse-govt-funds-unt	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Duterte probing Aquino’s misuse of gov’t funds UNTRUE	April 27, 2018	None	['None']
vees-00441	The issue on same-sex marriage was mentioned when Duterte lambasted the European Union (EU) and former U.S. president Barack Obama for offering assistance in countries around the world in exchange for upholding human rights, including same-sex marriage.	none	http://verafiles.org/articles/vera-files-fact-check-duterte-changes-stand-same-sex-marriag	None	None	None	None	Duterte,LGBT,Same-sex marriage	VERA FILES FACT CHECK: Duterte changes stand on same-sex marriage	March 31, 2017	None	['United_States', 'European_Union', 'Barack_Obama']
vees-00452	In a speech during the Mindanao Environmental Summit “Oya Mindanaw” on Aug. 4, 2016 in Davao, Duterte warned those who have links to illegal drugs that they will be killed.	none	http://verafiles.org/articles/vera-files-fact-check-multimillionaire-duterte-says-i-am-not	Duterte’s net worth by his own declaration was P23,514,569.93 as of Dec. 31, 2015. It grew 23 times that in 2001 or by 2,200 percent in the 22 years and four months he was in office as mayor of Davao City. (See VERA FILES FACT CHECK: How long did Duterte serve as Davao City mayor?)	None	None	None	fact-check,Fact check,Wealth	VERA FILES FACT CHECK: Multimillionaire Duterte says ‘I am not a millionaire’	February 25, 2017	None	['None']
vees-00415	Is Duterte only the second president “on record,” to declare Martial law?	none	http://verafiles.org/articles/vera-files-fact-check-how-many-presidents-have-declared-mart	No.	None	None	None	fact-check,Fact check	VERA FILES FACT CHECK: How many presidents have declared martial law?	June 08, 2017	None	['None']
vees-00150	VERA FILES FACT CHECK: story about Hontiveros filing bill raising senior age to 65 REVIVED	fake	http://verafiles.org/articles/vera-files-fact-check-fake-story-about-hontiveros-filing-bil	None	None	None	None	fake news	VERA FILES FACT CHECK: FAKE story about Hontiveros filing bill raising senior age to 65 REVIVED	July 06, 2018	None	['None']
vees-00231	VERA FILES FACT SHEET: Panelo says PHL gave ‘substantial amount’ to the ICC. Just how much is it compared to other countries?	none	http://verafiles.org/articles/vera-files-fact-sheet-panelo-says-phl-gave-substantial-amoun	None	None	None	None	ICC,salvador panelo	VERA FILES FACT SHEET: Panelo says PHL gave ‘substantial amount’ to the ICC. Just how much is it compared to other countries?	May 01, 2018	None	['None']
vees-00326	The title and crawler of the PTV report, and the headline of the PNA story, are identical, claiming the Asian Development Bank (ADB) described the Philippines as performing “well” in its PPP projects:	none	http://verafiles.org/articles/vera-files-fact-check-ptv-pna-mislead-audience-adb-report	Neither the PTV nor the PNA report accurately reflects the evaluation of the 599-page ADB PPP Monitor, released Nov. 23, which identified both key developments and challenges.	None	None	None	PTV,PNA,ADB	VERA FILES FACT CHECK: PTV, PNA mislead audience on ADB report	December 09, 2017	None	['Asian_Development_Bank', 'Philippines']
vees-00176	VERA FILES FACT CHECK: Online post with rehashed story on House's investigation of FVR over land lease deal	misleading	http://verafiles.org/articles/vera-files-fact-check-online-post-misleads-rehashed-story-ho	None	None	None	None	misleading	VERA FILES FACT CHECK: Online post MISLEADS with rehashed story on House's investigation of FVR over land lease deal	June 12, 2018	None	['None']
vees-00260	VERA FILES FACT CHECK: Claim of Comelec, Iglesia member exchange over Marcos votes fabricated	none	http://verafiles.org/articles/claim-comelec-iglesia-member-exchange-over-marcos-votes-fabr	None	None	None	None	Marcos,Robredo,Comelec,poll recount	VERA FILES FACT CHECK: Claim of Comelec, Iglesia member exchange over Marcos votes fabricated	April 16, 2018	None	['None']
vees-00141	​VERA FILES FACT SHEET: Lawless violence grounds for martial law in draft charter	none	http://verafiles.org/articles/vera-files-fact-sheet-lawless-violence-grounds-martial-law-d	None	None	None	None	Federal Philippines,national security,cybersecurity,lawless violence	​VERA FILES FACT SHEET: Lawless violence grounds for martial law in draft charter	July 12, 2018	None	['None']
vees-00245	VERA FILES FACT CHECK: Story claiming Marcos speech contains "evidence" against Cory Aquino untrue	none	http://verafiles.org/articles/vera-files-fact-check-story-claiming-marcos-speech-contains	None	None	None	None	fake news	VERA FILES FACT CHECK: Story claiming Marcos speech contains "evidence" against Cory Aquino untrue	April 24, 2018	None	['Corazon_Aquino', 'Ferdinand_Marcos']
vees-00408	VERA FILES FACT SHEET: Government officials and gambling in casinos	none	http://verafiles.org/articles/vera-files-fact-sheet-government-officials-and-gambling-casi	Presidential Decree (PD) 1869, otherwise known as the PAGCOR Charter, was enacted to make the institution’s regulatory powers more effective on gaming businesses engaged in gambling operations.	None	None	None	fact-check,Fact check	VERA FILES FACT SHEET: Government officials and gambling in casinos	July 13, 2017	None	['None']
vees-00437	Addressing the General Assembly of the League of Municipalities of the Philippines on March 14, Davao City’s former mayor said:	none	http://verafiles.org/articles/vera-files-fact-check-davao-city-relatively-safe	Davao City is the fourth city with the highest number of index crimes, after Quezon City, Manila and Cebu City, based on data from the Philippine National Police.	None	None	None	fact-check,Fact check	VERA FILES FACT CHECK: Is Davao City ‘relatively safe’?	April 07, 2017	None	['None']
vees-00312	THIS WEEK IN FAKE NEWS: Duterte DID release Revilla from jail	none	http://verafiles.org/articles/week-fake-news-duterte-did-not-release-revilla-jail	None	None	None	None	fake news	THIS WEEK IN FAKE NEWS: Duterte DID NOT release Revilla from jail	January 05, 2018	None	['None']
vees-00476	VERA FILES FACT CHECK: Duterte flip-flops on missing APEC dinner and photo shoot	none	http://verafiles.org/articles/vera-files-fact-check-duterte-flip-flops-missing-apec-dinner	None	None	None	None	Duterte,Apec	VERA FILES FACT CHECK: Duterte flip-flops on missing APEC dinner and photo shoot	November 26, 2016	None	['Peru', 'Lima']
vees-00031	VERA FILES FACT CHECK: Post on Duterte’s ‘high-speed railway system’ map uses pirated photo	misleading	http://verafiles.org/articles/vera-files-fact-check-post-dutertes-high-speed-railway-syste	None	None	None	None	misleading	VERA FILES FACT CHECK: Post on Duterte’s ‘high-speed railway system’ map MISLEADING, uses pirated SATIRICAL photo	October 05, 2018	None	['None']
vees-00250	VERA FILES FACT CHECK: Claim of media not reporting London anti-Robredo protest false	none	http://verafiles.org/articles/claim-media-not-reporting-london-anti-robredo-protest-false	None	None	None	None	Leni Robredo,Bongbong Marcos,London School of Economics,Recount	VERA FILES FACT CHECK: Claim of media not reporting London anti-Robredo protest false	April 20, 2018	None	['London']
vees-00065	VERA FILES FACT CHECK: 3-peso jeep fare hike	fake	http://verafiles.org/articles/vera-files-fact-check-3-peso-jeep-fare-hike-fake-news	None	None	None	None	fake news	VERA FILES FACT CHECK: 3-peso jeep fare hike FAKE NEWS	September 11, 2018	None	['None']
vees-00110	As flagged by a VERA Files Fact Check reader in an email, Uson in her July 24 Philippine Star column argued about the merits of federalism and claimed the Philippines is the lone country with a unitary form of government in Southeast Asia:	none	http://verafiles.org/articles/vera-files-fact-check-mocha-uson-wrong-about-federalism-sout	Uson’s claim is inaccurate.	None	None	None	Mocha Uson,federalism	VERA FILES FACT CHECK: Mocha Uson wrong about federalism in Southeast Asia	August 03, 2018	None	['Philippines', 'Southeast_Asia']
vees-00314	THIS WEEK IN FAKE NEWS: Revilla DID a tell-all on ex-President Aquino	none	http://verafiles.org/articles/week-fake-news-revilla-did-not-do-tell-all-ex-pres-aquino	None	None	None	None	PNoy,fake news,bong revilla,pdaf scam	THIS WEEK IN FAKE NEWS: Revilla DID NOT do a tell-all on ex-President Aquino	December 29, 2017	None	['None']
vees-00228	VERA FILES FACT CHECK: Kuwait DID ask Duterte for a favor amid diplomatic row	none	http://verafiles.org/articles/vera-files-fact-check-kuwait-did-not-ask-duterte-favor-amid	None	None	None	None	false news	VERA FILES FACT CHECK: Kuwait DID NOT ask Duterte for a favor amid diplomatic row	May 02, 2018	None	['None']
vees-00248	VERA FILES FACT CHECK: Robredo seeking DNA test to prove Bongbong is Marcos' son a spoof	none	http://verafiles.org/articles/robredo-seeking-dna-test-prove-bongbong-marcos-son-spoof	None	None	None	None	Leni Robredo,Bongbong Marcos	VERA FILES FACT CHECK: Robredo seeking DNA test to prove Bongbong is Marcos' son a spoof	April 23, 2018	None	['None']
